Device;Device serial;ID;Date/Time;Value;Unit;Mode;Value2;Unit2;Mode2;Measurement;Calibration;Additional;Sensor;Sensor serial;User
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:33;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:34;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:35;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:36;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:37;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:38;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:39;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:40;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:41;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:42;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:43;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:44;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:45;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:46;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:47;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:48;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:49;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:50;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:51;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:52;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:53;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:54;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:55;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:56;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:57;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:58;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:50:59;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:00;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:01;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:02;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:03;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:04;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:05;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:06;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:07;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:08;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:09;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:10;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:11;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:12;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:13;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:14;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:15;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:16;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:17;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:18;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:19;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:20;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:21;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:22;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:23;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:24;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:25;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:26;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:27;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:28;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:29;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:30;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:31;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:32;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:33;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:34;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:35;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:36;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:37;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:38;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:39;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:40;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:41;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:42;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:43;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:44;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:45;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:46;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:47;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:48;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:49;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:50;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:51;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:52;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:53;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:54;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:55;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:56;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:57;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:58;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:51:59;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:00;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:01;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:02;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:03;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:04;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:05;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:06;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:07;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:08;1.5;µS/cm;Cond;-0.0;°C;Temp;AR;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:09;1.5;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:10;1.5;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:11;1.5;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:12;1.5;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:13;1.6;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:14;1.7;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:15;2.7;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:16;3.9;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:17;6.7;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:18;11.9;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:19;16.1;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:20;21.3;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:21;40.9;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:22;54.4;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:23;64.5;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:24;60.3;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:25;70.6;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:26;76.0;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:27;81.5;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:28;84.9;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:29;85.8;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:30;85.1;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:31;82.6;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:32;80.3;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:33;76.3;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:34;70.9;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:35;66.9;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:36;61.2;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:37;56.0;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:38;52.5;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:39;47.3;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:40;43.3;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:41;40.3;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:42;36.2;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:43;32.0;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:44;29.9;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:45;27.0;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:46;24.3;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:47;22.8;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:48;20.5;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:49;18.3;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:50;16.9;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:51;15.0;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:52:52;13.7;µS/cm;Cond;-0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
